league,team,player,champion,dmgtochamps,predicted,goldspent
LMS,Wayi Spider,Nexus,Jarvan IV,10237,12964.790558150778,12600
LMS,Wayi Spider,Nexus,Jarvan IV,15272,12650.462927045837,12325
LMS,Flash Wolves,MMD,Jarvan IV,11506,8849.333592664605,9200
LMS,Hong Kong Attitude,Riris,Jarvan IV,8811,7705.557237008269,8325
LMS,Raise Gaming,Pk,Jarvan IV,10984,11599.78578268963,11425
LMS,Fire Ball,Ninuo,Jarvan IV,9642,9707.522422534566,9875
LMS,Raise Gaming,Pk,Jarvan IV,9531,6995.902229221041,7795
LMS,Flash Wolves,MMD,Jarvan IV,11573,15531.529932710606,14950
LMS,Hong Kong Attitude,Riris,Jarvan IV,12922,8977.80211330248,9300
LMS,Raise Gaming,Pk,Jarvan IV,2166,5562.605297439081,6750
LMS,Fire Ball,Ninuo,Jarvan IV,9833,10422.065562205682,10450
LMS,J Team,Rest,Jarvan IV,12792,8977.80211330248,9300
LMS,AHQ e-Sports Club,Ziv,Jax,28514,18486.32023314187,17478
LMS,Raise Gaming,Pk,Jax,7397,7026.877049429906,7633
LMS,Raise Gaming,Pk,Jax,9021,10016.883541724546,9883
LMS,AHQ e-Sports Club,Ziv,Jax,20642,15116.866188845828,14213
LMS,Flash Wolves,MMD,Jax,12955,12971.859386119271,12308
LMS,J Team,Rest,Jax,19535,15619.166613142519,14678
LMS,Raise Gaming,Pk,Jax,8740,6784.291893411515,7458
LMS,AHQ e-Sports Club,Ziv,Jax,11408,10365.605696818538,10158
LMS,Raise Gaming,Pk,Jax,20641,16234.734373803685,15258
LMS,J Team,Rest,Jax,11725,17622.861514815657,16608
LMS,Raise Gaming,Pk,Jax,13119,14783.024631051443,13908
LMS,Machi 17,3z,Jayce,17705,21031.838941869377,14625
LMS,Flash Wolves,MMD,Jayce,7815,12292.543725952035,8500
LMS,Flash Wolves,MMD,Jayce,15244,16306.188851238938,11105
LMS,Hong Kong Attitude,Riris,Jayce,23540,22881.341664658998,16150
LMS,Machi 17,3z,Jayce,26404,28821.43600787246,21670
LMS,Hong Kong Attitude,Riris,Jayce,15006,11461.079274302008,8e3
LMS,Hong Kong Attitude,Riris,Jayce,13919,12045.334407652097,8350
LMS,Hong Kong Attitude,Riris,Jayce,33925,25377.443869828014,18350
LMS,Flash Wolves,MMD,Jayce,12941,15751.372861319922,10725
LMS,J Team,Morning,Kennen,27225,18150.890675001145,15350
LMS,Machi 17,3z,Kennen,14961,23034.311567589433,20125
LMS,Hong Kong Attitude,Riris,Kennen,22452,25045.36435187252,22310
LMS,Fire Ball,Ninuo,Kennen,15561,13660.830048319242,11560
LMS,Fire Ball,Ninuo,Kennen,5392,9619.951666966135,8575
LMS,Hong Kong Attitude,Riris,Kennen,6911,7545.282106591548,7175
LMS,Hong Kong Attitude,Riris,Kennen,12088,20493.195522037626,17550
LMS,Flash Wolves,MMD,Kennen,13714,16273.71623440228,13700
LMS,AHQ e-Sports Club,Ziv,Kennen,18384,19566.185904848462,16660
LMS,Flash Wolves,MMD,Kled,35302,19154.389643232375,17705
LMS,Flash Wolves,MMD,Kled,8133,10463.323684081737,9975
LMS,J Team,Morning,Kled,13409,16105.511533482908,14750
LMS,J Team,Morning,Kled,17130,10073.857644111238,9675
LMS,J Team,Morning,Kled,15773,13067.724089874566,12075
LMS,AHQ e-Sports Club,Ziv,Kled,15333,11729.522668087342,10975
LMS,Wayi Spider,Nexus,Kled,7991,10489.128197562111,9995
LMS,Wayi Spider,Nexus,Kled,18150,16213.621427111986,14850
LMS,Raise Gaming,Pk,Kled,11188,14352.26193622887,13175
LMS,AHQ e-Sports Club,Ziv,Kled,8571,11853.493299074384,11075
LMS,AHQ e-Sports Club,Ziv,Kled,17359,14693.772831928663,13475
LMS,Machi 17,3z,Kled,19304,23552.591633854085,22495
LMS,Flash Wolves,MMD,Kled,18194,15778.950926072279,14450
LMS,Raise Gaming,Pk,Kled,15407,18678.591283492762,17225
LMS,Raise Gaming,Pk,Kled,15407,18678.591283492762,17225
LMS,J Team,Morning,Kled,9714,10236.68299365938,9800
LMS,AHQ e-Sports Club,Ziv,Kled,8217,9348.044108663438,9125
LMS,Flash Wolves,MMD,Kled,11859,16642.410419068783,15250
LMS,Machi 17,3z,Kled,15637,18276.596522974356,16825
LMS,Machi 17,3z,Kled,24114,23522.523113508665,22460
LMS,AHQ e-Sports Club,Ziv,Kled,15757,11511.431695340076,10800
LMS,J Team,Morning,Kled,10769,11884.412191333637,11100
LMS,Machi 17,3z,Kled,6405,10617.85261772935,10095
LMS,J Team,Rest,Kled,9766,11379.87436477572,10695
LMS,Machi 17,3z,Kled,6785,9975.785121867755,9600
LMS,Machi 17,3z,Kled,16760,18578.56705422546,17125
LMS,AHQ e-Sports Club,Ziv,Kled,10200,10682.0289268521,10145
LMS,Fire Ball,Ninuo,Maokai,6956,10417.581611847943,8525
LMS,Fire Ball,Ninuo,Maokai,15852,15466.779421686064,12150
LMS,AHQ e-Sports Club,Ziv,Maokai,15963,17908.34754916792,14120
LMS,eXtreme Gamers,Nexus,Maokai,13825,18487.564654525693,14610
LMS,Flash Wolves,MMD,Maokai,15746,15012.617382510914,11800
LMS,Wayi Spider,Rins,Maokai,12508,17257.56243958669,13580
LMS,Flash Wolves,MMD,Maokai,19536,29383.029578849397,25660
LMS,AHQ e-Sports Club,Ziv,Maokai,11024,14743.555435606391,11595
LMS,Fire Ball,Ninuo,Maokai,13613,10304.369143248576,8450
LMS,Wayi Spider,Nexus,Maokai,15630,11162.656731907256,9025
LMS,AHQ e-Sports Club,Ziv,Maokai,11708,10866.632918514528,8825
LMS,Machi 17,3z,Maokai,9250,11528.976982211334,9275
LMS,Flash Wolves,MMD,Maokai,11735,11963.203096677615,9575
LMS,J Team,Rest,Maokai,17858,14723.778079776352,11580
LMS,Flash Wolves,MMD,Maokai,17373,14352.320559894255,11300
LMS,Raise Gaming,Pk,Maokai,8969,10266.546712977592,8425
LMS,Fire Ball,Ninuo,Maokai,7371,6519.495331556573,6075
LMS,Raise Gaming,Pk,Maokai,10742,16199.055446892002,12725
LMS,J Team,Morning,Nautilus,10099,9872.023608430789,10075
LMS,J Team,Morning,Nautilus,16277,11713.385529454059,11600
LMS,AHQ e-Sports Club,Ziv,Nautilus,14566,10057.707997708563,10225
LMS,Wayi Spider,Rins,Nautilus,12638,13953.063429112144,13575
LMS,Hong Kong Esports,MapleSnow,Nautilus,21785,14630.317838319253,14200
LMS,Hong Kong Esports,MapleSnow,Nautilus,22838,15632.833039295341,15150
LMS,Flash Wolves,MMD,Nautilus,10279,11742.730837864947,11625
LMS,eXtreme Gamers,Nexus,Nautilus,13494,10729.933206392416,10775
LMS,J Team,Morning,Nautilus,13726,14667.820423820951,14235
LMS,eXtreme Gamers,Nexus,Nautilus,10597,8704.398699515463,9150
LMS,Machi 17,BoBo,Nautilus,7767,9403.358634721866,9700
LMS,Fire Ball,Ninuo,Nautilus,16335,21171.850455155214,20975
LMS,J Team,Morning,Nautilus,20419,12736.34973150955,12485
LMS,AHQ e-Sports Club,Ziv,Nautilus,7457,7761.995657382135,8425
LMS,AHQ e-Sports Club,Ziv,Nautilus,12298,9277.301777913828,9600
LMS,Raise Gaming,Pk,Nautilus,9084,13227.488002328026,12920
LMS,Machi 17,3z,Renekton,9616,12431.041999385096,12950
LMS,AHQ e-Sports Club,Ziv,Renekton,7804,10304.123919298527,11050
LMS,Fire Ball,Ninuo,Renekton,15548,13101.295578998202,13575
LMS,Fire Ball,Ninuo,Renekton,16674,13923.716688092138,14360
LMS,Fire Ball,Ninuo,Renekton,7460,12994.991623278898,13475
LMS,AHQ e-Sports Club,Ziv,Renekton,17577,14395.957819808025,14820
LMS,Fire Ball,Ninuo,Renekton,10367,10390.731477395073,11125
LMS,Flash Wolves,MMD,Renekton,14643,9896.989212178445,10700
LMS,Flash Wolves,MMD,Renekton,8060,13887.496597095213,14325
LMS,AHQ e-Sports Club,Ziv,Renekton,13692,12485.179758166452,13e3
LMS,AHQ e-Sports Club,Ziv,Renekton,14947,14548.444344665471,14970
LMS,Fire Ball,Ninuo,Renekton,12798,14212.00238446275,14640
LMS,AHQ e-Sports Club,Ziv,Renekton,10523,9217.423711793568,10125
